objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
346,False,1973.343.1,1973,True,https://images.metmuseum.org/CRDImages/ad/original/DP252573.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP252573.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/DP252574.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/201884.jpg']","[{'constituentID': 1151, 'role': 'Maker', 'name': 'Lyman, Fenton &amp; Co.', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Basin,Basin,American,,,,,Maker,,"Lyman, Fenton & Co.",1849–52,,"Lyman, Fenton and Company",American,1849,1849,,,,ca. 1849–58,1846,1858,Mottled brown earthenware,H. 4 3/8 in. (11.1 cm); Diam. 13 in. (33 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 33.0201, 'Height': 11.1125}}]","Gift of Jerome Gratenstein, 1973",Made in,Bennington,Vermont,,United States,New England,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/346,,https://www.wikidata.org/wiki/Q116373461,False,774
347,False,43.162.37,1943,True,https://images.metmuseum.org/CRDImages/ad/original/132026.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/132026.jpg,[],"[{'constituentID': 1152, 'role': 'Maker', 'name': 'John Skinner', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Basin,Basin,American,,,,,Maker,,John Skinner,1733–1813,,"Skinner, John",American,1733,1813,,,,1756–85,1756,1785,Pewter,H. 2 in. (5.1 cm); Diam. 8 in. (20.3 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 20.32, 'Height': 5.08}}]","Gift of Joseph France, 1943",Made in,Boston,Massachusetts,,United States,New England,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/347,,https://www.wikidata.org/wiki/Q116373470,False,774
348,False,18.82.1,1918,True,https://images.metmuseum.org/CRDImages/ad/original/DP252557.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP252557.jpg,['https://images.metmuseum.org/CRDImages/ad/original/DP252558.jpg'],"[{'constituentID': 1153, 'role': 'Maker', 'name': 'United States Pottery Company', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Basin,Basin,American,,,,,Maker,,United States Pottery Company,1852–58,,United States Pottery Company,American,1852,1852,,,,ca. 1849–58,1846,1858,Mottled brown earthenware,H. 4 1/4 in. (10.8 cm); Diam. 13 1/2 in. (34.3 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 34.2901, 'Height': 10.795}}]","Gift of Mrs. Robert W. de Forest, 1918",Made in,Bennington,Vermont,,United States,New England,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/348,,https://www.wikidata.org/wiki/Q116373472,False,774
349,False,14.102.132,1914,True,https://images.metmuseum.org/CRDImages/ad/original/24823.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/24823.jpg,[],,The American Wing,Basin,Basin,British (American market),,,,,,,,,,,,,,,,,ca. 1816–ca. 1830,1813,1833,"Earthenware, transfer-printed",Diam. 13 3/4 in. (34.9 cm),"[{'elementName': 'Other', 'elementDescription': 'Object diameter', 'elementMeasurements': {'Diameter': 34.9}}]","Bequest of Mary Mandeville Johnston, from the collection of Mr. and Mrs. Edward W. S. Johnston, 1914",Made in,,,Staffordshire,England,West Midlands,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/349,"[{'term': 'Flowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132399', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q506'}, {'term': 'Ships', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300082981', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q11446'}]",https://www.wikidata.org/wiki/Q116373462,False,774
350,False,1982.91.1,1982,True,https://images.metmuseum.org/CRDImages/ad/original/ADA5269.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/ADA5269.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/233522.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/233520.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/233521.jpg']",,The American Wing,Basin,Basin,British (American market),,,,,,,,,,,,,,,,,1857–90,1857,1890,Earthenware,H. 13 in. (33 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 33}}]","Friends of the American Wing Fund, 1982",Made in,,,Staffordshire,England,West Midlands,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/350,,https://www.wikidata.org/wiki/Q116373464,False,734
351,False,40.184.2,1940,True,https://images.metmuseum.org/CRDImages/ad/original/122849.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/122849.jpg,['https://images.metmuseum.org/CRDImages/ad/original/124763.jpg'],"[{'constituentID': 1154, 'role': 'Maker', 'name': 'Attributed to Joseph Leddel Sr.', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}, {'constituentID': 1155, 'role': 'Maker', 'name': 'Attributed to Joseph Leddel Jr.', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Basin,Basin,American,,,,,Maker,Attributed to,Joseph Leddel Sr.,ca. 1690–1754,,"Leddel, Sr. Joseph",American,1690,1754,,,,1712–54,1712,1754,Pewter,2 3/4 x 12 7/8 x 12 7/8 in. (7 x 32.7 x 32.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 32.7, 'Height': 7, 'Width': 32.7026}}]","Gift of Mrs. J. Insley Blair, in memory of her husband, 1940",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/351,,https://www.wikidata.org/wiki/Q116373471,False,704
352,False,17.64.3,1917,True,https://images.metmuseum.org/CRDImages/ad/original/35730.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/35730.jpg,[],,The American Wing,Basin Stand,Basin Stand,American,,,,,,,,,,,,,,,,,1815–20,1815,1820,Mahogany,33 3/4 x 18 x 18 in. (85.7 x 45.7 x 45.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 45.7, 'Height': 85.7, 'Width': 45.7201}}]","Gift of William R. Stewart, 1917",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/352,,,False,
353,False,17.64.4,1917,True,https://images.metmuseum.org/CRDImages/ad/original/35728.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/35728.jpg,[],,The American Wing,Basin Stand,Basin Stand,American,,,,,,,,,,,,,,,,,1815–20,1815,1820,Mahogany,33 3/4 x 18 x 18 in. (85.7 x 45.7 x 45.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 45.7, 'Height': 85.7, 'Width': 45.7201}}]","Gift of William R. Stewart, 1917",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/353,,,False,
354,False,10.125.342,1910,True,https://images.metmuseum.org/CRDImages/ad/original/DP-16170-007.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-16170-007.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/DP-16170-008.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP-16170-050.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/11529.jpg']","[{'constituentID': 1156, 'role': 'Maker', 'name': 'Attributed to William Hook', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500273735', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Basin stand,Basin stand,American,,,,,Maker,Attributed to,William Hook,1777–1867,,"Hook, William",American,1777,1867,,,http://vocab.getty.edu/page/ulan/500273735,1810–15,1810,1815,"Mahogany, mahogany veneer with white pine",41 1/2 x 22 x 16 in. (105.4 x 55.9 x 40.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 40.6, 'Height': 105.4, 'Width': 55.8801}}]","Gift of Mrs. Russell Sage, 1909",Made in,Salem,Massachusetts,,United States,New England,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/354,,https://www.wikidata.org/wiki/Q116234881,False,729
355,False,11.60.155,1911,True,https://images.metmuseum.org/CRDImages/ad/original/10321.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/10321.jpg,[],"[{'constituentID': 1117, 'role': 'Maker', 'name': 'Attributed to the Workshop of Duncan Phyfe', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500082047', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q3041258', 'gender': ''}]",The American Wing,Basin Stand,Basin Stand,American,,,,,Maker,Attributed to the Workshop of,Duncan Phyfe,"American (born Scotland), near Lock Fannich, Ross-Shire, Scotland 1768/1770–1854 New York",,"Phyfe, Duncan","American, born Scotland",1770,1854,,https://www.wikidata.org/wiki/Q3041258,http://vocab.getty.edu/page/ulan/500082047,1810–20,1810,1820,"Mahogany, white pine, tulip poplar",26 x 19 x 19 in. (66 x 48.3 x 48.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 48.2601, 'Height': 66, 'Width': 48.3}}]","Bequest of Maria P. James, 1910",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2024-10-08T04:54:04.193Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/355,,https://www.wikidata.org/wiki/Q116390248,False,774
356,False,46.140.668,1946,True,https://images.metmuseum.org/CRDImages/ad/original/182112.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/182112.jpg,[],,The American Wing,Basket,Basket,,,,,,,,,,,,,,,,,,1880–90,1880,1890,Pressed purple marble glass,2 3/8 x 4 5/8 in. (6 x 11.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6, 'Width': 11.7}}]","Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,England,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/356,,https://www.wikidata.org/wiki/Q116373466,False,774
358,False,51.171.93,1951,True,https://images.metmuseum.org/CRDImages/ad/original/153290.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/153290.jpg,[],,The American Wing,Basket,Basket,,,,,,,,,,,,,,,,,,1830–1900,1830,1900,Lacy pressed blue glass,4 7/16 x 5 1/4 x 7 5/16 in. (11.3 x 13.3 x 18.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 18.6, 'Height': 11.3, 'Width': 13.3}}]","Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",,,,,,,,,,,,,,,2024-05-25T04:52:26.047Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/358,,https://www.wikidata.org/wiki/Q116390249,False,774
359,False,66.165.1,1966,False,,,[],"[{'constituentID': 87377, 'role': 'Maker', 'name': 'United Society of Believers in Christ’s Second Appearing (“Shakers”)', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1370167', 'gender': ''}]",The American Wing,Basket,Basket,"American, Shaker",,,,,Maker,,United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,American,1750,9999,,https://www.wikidata.org/wiki/Q1370167,(not assigned),1800–1900,1800,1900,"Wood, wicker",5 7/8 x 9 3/4 x 9 3/4 in. (14.9 x 24.8 x 24.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 24.8, 'Height': 14.9, 'Width': 24.765}}]","Rogers Fund, 1966",Made in,New Lebanon,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/359,,https://www.wikidata.org/wiki/Q116390250,False,774
360,False,66.165.2,1966,False,,,[],"[{'constituentID': 87377, 'role': 'Maker', 'name': 'United Society of Believers in Christ’s Second Appearing (“Shakers”)', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1370167', 'gender': ''}]",The American Wing,Basket,Basket,"American, Shaker",,,,,Maker,,United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,American,1750,9999,,https://www.wikidata.org/wiki/Q1370167,(not assigned),1800–1900,1800,1900,"Wood, wicker",12 1/4 x 19 1/2 x 14 1/4 in. (31.1 x 49.5 x 36.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 36.1951, 'Height': 31.1, 'Width': 49.5}}]","Rogers Fund, 1966",Made in,New Lebanon,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/360,,https://www.wikidata.org/wiki/Q116390253,False,774
361,False,1984.444.1,1984,False,,,[],"[{'constituentID': 87377, 'role': 'Maker', 'name': 'United Society of Believers in Christ’s Second Appearing (“Shakers”)', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1370167', 'gender': ''}]",The American Wing,Basket,Basket,"American, Shaker",,,,,Maker,,United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,American,1750,9999,,https://www.wikidata.org/wiki/Q1370167,(not assigned),1800–1900,1800,1900,Wood; Ash,17 x 14 in. (43.2 x 35.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 43.2, 'Width': 35.5601}}]","Gift of Mrs. G. James Fawcett, in memory of John S. Rudd, 1984",Made in,New Lebanon,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/361,,https://www.wikidata.org/wiki/Q116390257,False,774
362,False,1985.40.15,1985,False,,,[],"[{'constituentID': 87377, 'role': 'Maker', 'name': 'United Society of Believers in Christ’s Second Appearing (“Shakers”)', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1370167', 'gender': ''}]",The American Wing,Basket,Basket,"American, Shaker",,,,,Maker,,United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,American,1750,9999,,https://www.wikidata.org/wiki/Q1370167,(not assigned),1800–1900,1800,1900,Wood; Oak,18 1/2 x 13 1/2 in. (47 x 34.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 47, 'Width': 34.2901}}]","Gift of Mrs. G. James Fawcett, in memory of John S. Rudd, 1985",Made in,New Lebanon,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/362,,https://www.wikidata.org/wiki/Q116390258,False,774
363,False,46.140.363,1946,True,https://images.metmuseum.org/CRDImages/ad/original/ES7860.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/ES7860.jpg,[],"[{'constituentID': 1137, 'role': 'Maker', 'name': 'Possibly Boston &amp; Sandwich Glass Company', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500334773', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q4948224', 'gender': ''}]",The American Wing,Basket,Basket,American,,,,,Maker,Possibly,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company,American,1825,1888,,https://www.wikidata.org/wiki/Q4948224,http://vocab.getty.edu/page/ulan/500334773,1880–88,1880,1888,Blown amber and colorless glass with applied threaded decor,H. 10 1/2 in. (26.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 26.7}}]","Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Sandwich,Massachusetts,,United States,New England,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/363,,https://www.wikidata.org/wiki/Q116373467,False,774
364,True,54.167,1954,True,https://images.metmuseum.org/CRDImages/ad/original/DP228047.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP228047.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/DP228048.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP228049.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP242494.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP283353.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP283354.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP283355.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP283356.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP283989.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP283990.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP283991.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP283993.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP228036.jpg']","[{'constituentID': 1157, 'role': 'Maker', 'name': 'Myer Myers', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500092592', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q29441860', 'gender': ''}]",The American Wing,Basket,Basket,American,,,,,Maker,,Myer Myers,1723–1795,,"Myers, Myer",American,1723,1795,,https://www.wikidata.org/wiki/Q29441860,http://vocab.getty.edu/page/ulan/500092592,1770–76,1770,1776,Silver,11 3/16 x 14 7/16 x 11 3/8 in. (28.4 x 36.7 x 28.9 cm); 41 oz. 5 dwt. (1282.7 g),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 28.9, 'Height': 28.4163, 'Weight': 1.2827, 'Width': 36.6713}}]","Morris K. Jesup Fund, 1954",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/364,,https://www.wikidata.org/wiki/Q29382867,True,750
365,False,46.140.666,1946,True,https://images.metmuseum.org/CRDImages/ad/original/182059.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/182059.jpg,[],,The American Wing,Basket,Basket,,,,,,,,,,,,,,,,,,1880–90,1880,1890,Pressed purple marble glass,4 1/2 x 6 1/4 in. (11.4 x 15.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 11.4, 'Width': 15.9}}]","Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,England,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/365,,https://www.wikidata.org/wiki/Q116373459,False,774
366,False,46.140.667,1946,True,https://images.metmuseum.org/CRDImages/ad/original/DP238268.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP238268.jpg,[],,The American Wing,Basket,Basket,,,,,,,,,,,,,,,,,,1880–90,1880,1890,Pressed purple marble glass,4 1/2 x 6 1/4 in. (11.4 x 15.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 11.4, 'Width': 15.9}}]","Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,England,,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/366,,https://www.wikidata.org/wiki/Q116373455,False,774
367,False,37.96.1,1937,True,https://images.metmuseum.org/CRDImages/ad/original/111706.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/111706.jpg,[],,The American Wing,Door,"Batten Door from the Williams House, near Preston, Connecticut",American,,,,,,,,,,,,,,,,,1670–1700,1670,1700,Pine,72 x 32 1/2 in. (182.9 x 82.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 182.9, 'Width': 82.5502}}]","Rogers Fund, 1937",Made in,Preston,Connecticut,,United States,New England,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/367,"[{'term': 'Doors', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300002803', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q36794'}]",,False,
368,False,37.96.2,1937,True,https://images.metmuseum.org/CRDImages/ad/original/111706.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/111706.jpg,[],,The American Wing,Door,"Batten Door from the Williams House, near Preston, Connecticut",American,,,,,,,,,,,,,,,,,1670–1700,1670,1700,Pine,74 x 31 in. (188 x 78.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 188, 'Width': 78.7402}}]","Rogers Fund, 1937",Made in,Preston,Connecticut,,United States,New England,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/368,"[{'term': 'Doors', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300002803', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q36794'}]",,False,
369,False,20.109.14,1920,True,https://images.metmuseum.org/CRDImages/ad/original/46386.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/46386.jpg,[],,The American Wing,Oil cruet,Oil Cruet,European,,,,,,,,,,,,,,,,,1800–1900,1800,1900,Earthenware,H. 6 5/8 in. (16.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 16.8}}]","Gift of Robert Macauley Jackson, 1920",Probably made in,,,,,,,,,,,,,,2024-05-11T04:52:16.88Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/369,,https://www.wikidata.org/wiki/Q116390263,False,774
370,False,14.11.25,1914,True,https://images.metmuseum.org/CRDImages/ad/original/DP252544.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP252544.jpg,[],,The American Wing,Beaker,Beaker,American,,,,,,,,,,,,,,,,,1830–70,1830,1870,Mottled brown earthenware,H. 3 3/8 in. (8.6 cm); Diam. 3 1/16 in. (7.8 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 7.7788, 'Height': 8.5725}}]","Rogers Fund, 1914",Probably made in,Bennington,Vermont,,United States,New England,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/370,,https://www.wikidata.org/wiki/Q116373453,False,774
371,False,14.75.1,1914,True,https://images.metmuseum.org/CRDImages/ad/original/23104.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/23104.jpg,[],,The American Wing,Pulque beaker,Pulque Beaker,Spanish,,,,,,,,,,,,,,,,,1775–1825,1775,1825,Non-lead glass,H. 11 3/4 in. (29.8 cm); Diam. 8 7/8 in. (22.5 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 22.5425, 'Height': 29.8451}}]","Rogers Fund, 1914",Made in,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/371,,https://www.wikidata.org/wiki/Q116373456,False,774
372,False,14.75.2,1914,True,https://images.metmuseum.org/CRDImages/ad/original/23103.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/23103.jpg,[],,The American Wing,Pulque beaker,Pulque Beaker,Spanish,,,,,,,,,,,,,,,,,1775–1825,1775,1825,Flint,H. 11 3/4 in. (29.8 cm); Diam. 8 7/8 in. (22.5 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 22.5425, 'Height': 29.8451}}]","Rogers Fund, 1914",Made in,,,,Spain,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/372,,,False,
373,False,52.77.21,1952,True,https://images.metmuseum.org/CRDImages/ad/original/DP244081.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP244081.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/DP244510.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP244511.jpg']",,The American Wing,Beaker,Beaker,British,,,,,,,,,,,,,,,,,ca. 1765,1762,1765,Opaque glass with enamel decoration,H. 8 in. (20.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 20.3}}]","Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,,Bristol,England,South West England,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/373,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116373452,False,774
374,False,52.77.22,1952,True,https://images.metmuseum.org/CRDImages/ad/original/DP244082.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP244082.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/DP245114.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP244512.jpg']",,The American Wing,Beaker,Beaker,British,,,,,,,,,,,,,,,,,1760–65,1760,1765,Opaque glass with enamel decoration,H. 7 1/4 in. (18.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 18.4}}]","Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,,Bristol,England,South West England,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/374,"[{'term': 'Birds', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266506', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q5113'}, {'term': 'Flowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132399', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q506'}]",https://www.wikidata.org/wiki/Q116373450,False,774
