objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
119,False,1971.180.61b,1971,True,https://images.metmuseum.org/CRDImages/ad/original/197725.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/197725.jpg,[],"[{'constituentID': 162303, 'role': 'Maker', 'name': 'Attributed to Paul Revere Jr.', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500017620', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q327071', 'gender': ''}]",The American Wing,Andiron,Andiron,American,,,,,Maker,Attributed to,Paul Revere Jr.,"American, Boston, Massachusetts 1734–1818 Boston, Massachusetts",,"Revere, Paul, Jr.",American,1734,1818,,https://www.wikidata.org/wiki/Q327071,http://vocab.getty.edu/page/ulan/500017620,ca. 1780,1777,1780,Bell metal,31 1/2 x 14 x 23 1/2 in. (80 x 35.6 x 59.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 59.7, 'Height': 80, 'Width': 35.5601}}]","Bequest of Flora E. Whiting, 1971",Made in,Boston,Massachusetts,,United States,New England,,,,,,,,,2023-10-12T04:55:57.067Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/119,,https://www.wikidata.org/wiki/Q116373651,False,774
120,False,68.69.17,1968,False,,,[],"[{'constituentID': 162542, 'role': 'Designer', 'name': 'Designed by Louis C. Tiffany', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500030415', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q312950', 'gender': ''}, {'constituentID': 162540, 'role': 'Maker', 'name': 'Tiffany Glass and Decorating Company', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500331512', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Andiron,Andiron,American,,,,,Designer,Designed by,Louis C. Tiffany,"American, New York 1848–1933 New York",,"Tiffany, Louis C.",American,1848,1933,,https://www.wikidata.org/wiki/Q312950,http://vocab.getty.edu/page/ulan/500030415,1894,1894,1894,"Bronze, glass, iron",25 x 15 x 35 in. (63.5 x 38.1 x 88.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 88.9, 'Height': 63.5001, 'Width': 38.1}}]","Gift of Mrs. D. Chester Noyes, 1968",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/120,,https://www.wikidata.org/wiki/Q116373646,False,774
121,False,68.69.18,1968,False,,,[],"[{'constituentID': 162542, 'role': 'Designer', 'name': 'Designed by Louis C. Tiffany', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500030415', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q312950', 'gender': ''}, {'constituentID': 162540, 'role': 'Maker', 'name': 'Tiffany Glass and Decorating Company', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500331512', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Andiron,Andiron,American,,,,,Designer,Designed by,Louis C. Tiffany,"American, New York 1848–1933 New York",,"Tiffany, Louis C.",American,1848,1933,,https://www.wikidata.org/wiki/Q312950,http://vocab.getty.edu/page/ulan/500030415,1894,1894,1894,"Bronze, glass, iron",25 x 15 x 35 in. (63.5 x 38.1 x 88.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 88.9, 'Height': 63.5, 'Width': 38.1001}}]","Gift of Mrs. D. Chester Noyes, 1968",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2023-09-23T04:54:55.59Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/121,,https://www.wikidata.org/wiki/Q116373648,False,774
122,False,64.291.1,1964,True,https://images.metmuseum.org/CRDImages/ad/original/181517.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/181517.jpg,[],"[{'constituentID': 1095, 'role': 'Maker', 'name': 'Richard Wittingham', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Andiron,Andiron,American,,,,,Maker,,Richard Wittingham,active before 1795–ca. 1818,,"Wittingham, Richard",American,1794,1818,,,,ca. 1800,1797,1800,Brass,22 5/8 x 10 3/4 x 20 1/2 in. (57.5 x 27.3 x 52.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 52.1, 'Height': 57.5, 'Width': 27.3051}}]","Gift of Gertrude Moira Flanagan, 1964",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/122,,https://www.wikidata.org/wiki/Q116373634,False,774
123,False,64.291.2,1964,True,https://images.metmuseum.org/CRDImages/ad/original/181517.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/181517.jpg,[],"[{'constituentID': 1095, 'role': 'Maker', 'name': 'Richard Wittingham', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Andiron,Andiron,American,,,,,Maker,,Richard Wittingham,active before 1795–ca. 1818,,"Wittingham, Richard",American,1794,1818,,,,ca. 1800,1797,1800,Brass,22 5/8 x 10 3/4 x 20 1/2 in. (57.5 x 27.3 x 52.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 52.1, 'Height': 57.5, 'Width': 27.3051}}]","Gift of Gertrude Moira Flanagan, 1964",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/123,,https://www.wikidata.org/wiki/Q116373636,False,774
124,False,38.165.24,1938,True,https://images.metmuseum.org/CRDImages/ad/original/117342.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/117342.jpg,[],,The American Wing,Apothecary jar,Apothecary Jar,Dutch,,,,,,,,,,,,,,,,,1730–40,1730,1740,Earthenware,H. 3 5/8 in. (9.2 cm); Diam. 2 7/8 in. (7.3 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 7.3025, 'Height': 9.2075}}]","Harris Brisbane Dick Fund, 1938",Made in,Delft,,,Netherlands,,,,,,,,,,2024-10-24T04:55:48.05Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/124,,https://www.wikidata.org/wiki/Q116390119,False,712
125,False,38.165.25,1938,True,https://images.metmuseum.org/CRDImages/ad/original/117343.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/117343.jpg,[],,The American Wing,Apothecary jar,Apothecary Jar,Dutch,,,,,,,,,,,,,,,,,1730–40,1730,1740,Earthenware,H. 3 5/8 in. (9.2 cm); Diam. 2 7/8 in. (7.3 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 7.3025, 'Height': 9.2075}}]","Harris Brisbane Dick Fund, 1938",Made in,Delft,South Holland,,Netherlands,,,,,,,,,,2024-10-24T04:55:48.05Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/125,,https://www.wikidata.org/wiki/Q116373645,False,712
126,False,46.67.16,1946,True,https://images.metmuseum.org/CRDImages/ad/original/138290.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/138290.jpg,[],,The American Wing,Figure,Figure of an Apple,British (American market),,,,,,,,,,,,,,,,,1800–1830,1800,1830,"Earthenware, lusterware",H. 2 3/4 in. (7 cm); Diam. 3 3/8 in. (8.6 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 8.5725, 'Height': 6.985}}]","Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,,,Staffordshire,England,West Midlands,,,,,,,,,2024-05-22T04:52:05.35Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/126,"[{'term': 'Apples', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266417', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q89'}]",https://www.wikidata.org/wiki/Q116373644,False,
127,False,46.67.17,1946,True,https://images.metmuseum.org/CRDImages/ad/original/138291.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/138291.jpg,[],,The American Wing,Figure,Figure of an Apple,British (American market),,,,,,,,,,,,,,,,,1800–1830,1800,1830,"Earthenware, lusterware",H. 2 3/4 in. (7 cm); Diam. 3 3/8 in. (8.6 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 8.5725, 'Height': 6.985}}]","Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,,,Staffordshire,England,West Midlands,,,,,,,,,2024-05-22T04:52:05.35Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/127,"[{'term': 'Apples', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266417', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q89'}]",https://www.wikidata.org/wiki/Q116373641,False,
128,False,46.67.18,1946,True,https://images.metmuseum.org/CRDImages/ad/original/138292.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/138292.jpg,[],,The American Wing,Figure,Figure of an Apple,British (American market),,,,,,,,,,,,,,,,,1800–1830,1800,1830,"Earthenware, lusterware",H. 2 3/4 in. (7 cm); Diam. 3 3/8 in. (8.6 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 8.5725, 'Height': 6.985}}]","Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,,,Staffordshire,England,West Midlands,,,,,,,,,2024-05-22T04:52:05.35Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/128,"[{'term': 'Apples', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266417', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q89'}]",https://www.wikidata.org/wiki/Q116373637,False,
129,False,68.133.6,1968,False,,,[],,The American Wing,Statuette,Statuette: Arab Waiter and Tray,,,,,,,,,,,,,,,,,,1868–70,1868,1870,Bronze,H. 43 in. (109.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 109.2202}}]","Gift of Josephine M. Fiala, 1968",,,,,,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/129,,,False,
130,False,19.171.2,1919,True,https://images.metmuseum.org/CRDImages/ad/original/45186.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/45186.jpg,[],"[{'constituentID': 162724, 'role': 'Maker', 'name': 'Stanford White', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500002702', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q572735', 'gender': ''}]",The American Wing,Frame,Frame,American,,,,,Maker,,Stanford White,"American, New York 1853–1906 New York",,"White, Stanford",American,1853,1906,,https://www.wikidata.org/wiki/Q572735,http://vocab.getty.edu/page/ulan/500002702,1870–1900,1870,1900,"Wood, gilt",83 x 58 1/2 in. (210.8 x 148.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 210.8204, 'Width': 148.6}}]","Gift of Edward D. Adams, 1919",,,,,,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/130,,,False,
131,False,68.133.7,1968,False,,,[],"[{'constituentID': 1097, 'role': 'Architect', 'name': 'Augustus Truesdell', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500086065', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q112716914', 'gender': ''}]",The American Wing,Architectural elements,Architectural Elements,American,,,,,Architect,,Augustus Truesdell,"American, 1810–1872",,"Truesdale, Augustus",American,1810,1872,,https://www.wikidata.org/wiki/Q112716914,http://vocab.getty.edu/page/ulan/500086065,1868–70,1868,1870,Wood,Dimensions unavailable,,"Gift of Josephine M. Fiala, 1968",Made in,Meriden,Connecticut,,United States,New England,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/131,,https://www.wikidata.org/wiki/Q116390127,False,737
132,False,Inst.68.4.1,,False,,,[],,The American Wing,Architectural elements,"Architectural elements from Halsted House, Rye, New York",American,,,,,,,,,,,,,,,,,ca. 1825,1822,1825,"Wood, marble",Dimensions unavailable,,"Gift of Henry U. and Emma B. Halsted, 1968",Made in,Rye,New York,,United States,Mid-Atlantic,,,,,,,,,2022-06-02T12:28:57.13Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/132,,https://www.wikidata.org/wiki/Q96358236,False,738
133,False,1978.10.1,1978,False,,,[],"[{'constituentID': 162542, 'role': 'Designer', 'name': 'Designed by Louis C. Tiffany', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500030415', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q312950', 'gender': ''}]",The American Wing,Loggia elements,"Architectural Elements from Laurelton Hall, Oyster Bay, New York",American,,,,,Designer,Designed by,Louis C. Tiffany,"American, New York 1848–1933 New York",,"Tiffany, Louis C.",American,1848,1933,,https://www.wikidata.org/wiki/Q312950,http://vocab.getty.edu/page/ulan/500030415,ca. 1905,1902,1908,"Limestone, ceramic, and Fravrile glass",21 x 23 ft. (640.1 x 701 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 640.0813, 'Width': 701.0414}}]","Gift of Jeannette Genius McKean and Hugh Ferguson McKean, in memory of Charles Hosmer Morse, 1978",Made in,Oyster Bay,New York,,United States,Mid-Atlantic,,,,,,,,,2025-02-06T04:53:12.97Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/133,,https://www.wikidata.org/wiki/Q116373632,True,701
134,False,1972.187.1,1972,True,https://images.metmuseum.org/CRDImages/ad/original/DP263972.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP263972.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/DP266740.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP266742.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP266741.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/ADA3662.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/ADA3663.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/ADA3664.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/ADA3665.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/ADA3682.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/ADA3683.jpg']","[{'constituentID': 87377, 'role': 'Maker', 'name': 'United Society of Believers in Christ’s Second Appearing (“Shakers”)', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1370167', 'gender': ''}]",The American Wing,Bedroom,"Architectural elements from a Retiring Room in the North Family Dwelling American, New Lebanon, New York","American, Shaker",,,,,Maker,,United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,American,1750,9999,,https://www.wikidata.org/wiki/Q1370167,(not assigned),ca. 1830–40,1827,1840,Wood,Dimensions unavailable,,"Purchase, Emily Crane Chadbourne Bequest, 1972",Made in,New Lebanon,New York,,United States,Mid-Atlantic,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/134,,https://www.wikidata.org/wiki/Q116373629,True,734
137,False,"24.116.4a, b",1924,True,https://images.metmuseum.org/CRDImages/ad/original/57440.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/57440.jpg,[],,The American Wing,Argand lamp,Argand lamp,British,,,,,,,,,,,,,,,,,1800–1815,1800,1815,"Sheffield plate, earthenware, glass",H. 17 1/2 in. (44.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 44.5}}]","Bequest of Miss Emilie Ogden, 1924",Made in,,,,England,,,,,,,,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/137,,https://www.wikidata.org/wiki/Q116390134,False,774
